bid,longitude,latitude,hours,lid,name,address,postalCode,stars,reviewCount,isOpen
6NjMezpsa1vGmk_JHEJ6Qg,82.7856989,27.788352,,331,Latitude's  Waterfront Bar and Grille,13205 Gulf Blvd,33708,3,12,0
hKhvEaaGfB88N5yMBKlUsw,86.26811385,39.79871322,"{Monday:0:00:0,Tuesday:11:023:0,Wednesday:11:022:0,Thursday:11:01:0,Friday:11:00:0,Saturday:11:00:0,Sunday:11:022:0}",540,Buffalo Wild Wings,"6129 Crawfordsville Rd, Unit B",46224,2,84,1
YbpNzwI5iBvsBDwdwc9Mmg,75.16899699,39.94861103,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",445,Gordon Stein I Love Philly Homes Team  Compass,"1624 Locust St, Floor 5",19103,5,5,1
rtzXVcfZKbDVGVWdZsSvkQ,75.3235458,39.9536015,"{Monday:11:3021:0,Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:11:3022:0,Saturday:11:3022:0,Sunday:11:3021:0}",143,J B Dawsons Restaurant & Bar,5035 Township Line Rd,19026,3,14,0
gRSMrEF92ZsC2MBlUr3iOA,75.1595348,39.9378786,"{Monday:7:019:0,Tuesday:7:019:0,Wednesday:7:019:0,Thursday:7:019:0,Friday:7:019:0,Saturday:8:019:0,Sunday:8:018:0}",445,Down Dog Healing Cafe,1001 S 10th St,19147,4.5,30,0
YFZEUO2lipPqQdWGqPWUew,75.096423,39.993535,"{Monday:8:01:0,Tuesday:8:01:0,Wednesday:8:01:0,Thursday:8:01:0,Friday:8:02:0,Saturday:8:02:0,Sunday:8:01:0}",445,Taco Bell,3619 Aramingo Avenue,19134,3.5,19,1
QMTS_9hfoCeaSLxP0KVqvg,113.5154698,53.6068122,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:00:0,Saturday:11:00:0,Sunday:12:021:0}",163,Eat & Dip,6877 Ad Astra Boulevard NW,T5E 4G6,3.5,5,1
yYr6etwcJPbJCXVc2FvOIg,90.0742893,29.9501148,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:17:023:0,Sunday:17:022:0}",399,Ursa Major,"611 O'Keefe Ave, Ste C2",70113,3.5,31,0
_42k0tjoseoViaTEWbDw,110.9678478,32.1854019,"{Monday:7:021:30,Wednesday:7:021:30,Thursday:7:021:30,Friday:7:021:30,Saturday:7:021:30,Sunday:7:021:30}",606,El Indio,3355 S 6th Ave,85713,3.5,70,0
2SS5SaG9mLzNUbWza4185g,74.872558,40.066914,"{Monday:10:022:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:023:0,Saturday:10:023:0,Sunday:10:022:0}",77,Rino's Pizzeria & Ristorante,4525 Rt 130 S,8016,2.5,46,1
XoG1lIHgjWE1YKaa4J7g,75.18703971,39.94053509,,445,Azzaam's,"2617 Grays Ferry Ave, Unit A",19146,4,8,0
pJD9h8b6VesW5zpWB7sowQ,86.14427063,39.86975424,"{Monday:0:00:0,Thursday:12:018:0,Friday:12:019:0,Saturday:12:020:0,Sunday:12:019:0}",272,Youmi Crepes and Bubble Tea,823 Broad Ripple Ave,46220,3.5,106,1
Gz3vi3dVKMylBb8HV1tP8Q,119.6501878,34.4219674,"{Monday:0:00:0,Tuesday:7:022:0,Wednesday:7:022:0,Thursday:7:022:0,Friday:7:018:0,Saturday:8:022:0,Sunday:8:022:0}",507,Blenders In the Grass,"1046 Coast Village Rd, Ste F",93108,3.5,68,1
q7kwvOr9Cr3isDn6rFaHA,119.765334,39.476325,"{Monday:8:015:0,Tuesday:8:015:0,Wednesday:8:015:0,Thursday:8:015:0,Friday:8:015:0}",474,Fresco Cafe,"5255 Longley Ln, Ste 135",89511,3.5,15,0
DPuqzUvfhF55G7wlcSfiZg,75.359459,40.1214584,"{Monday:6:014:30,Tuesday:6:014:30,Wednesday:6:014:30,Thursday:6:014:30,Friday:6:014:30,Saturday:6:014:30,Sunday:7:014:0}",411,Alfredo's Restaurant,1132 W Main St,19401,4,45,1
F7YSl6nPkuFMD5nO_QIow,110.7145326,32.0450106,,617,Fito's Taco Shop,13303 E Colossal Cave Rd,85641,3,76,1
9e_oT4olPUsUDgqNsCGghQ,113.4960413,53.54325806,"{Monday:0:00:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:01:0,Saturday:11:01:0,Sunday:11:022:0}",163,Fionn MacCool's Irish Pub,10200 102 Ave Northwest,T5J 4B7,3.5,36,1
4GLWRBmrfTphKWTHML3Xw,90.255171,29.996149,"{Monday:10:00:0,Tuesday:10:00:0,Wednesday:10:00:0,Thursday:10:00:0,Friday:10:00:0,Saturday:10:00:0,Sunday:10:00:0}",283,MoPho,"1 Terminal Dr, Concourse B Gate B6",70062,2.5,33,1
gWik8tjd8Z5OGlMyZGrqEg,75.03030885,40.05713408,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:9:015:0}",445,Taqueria Del Norte,2859 Holme Ave,19152,3.5,36,0
Wx1paSGNKdusVGK9p096nw,75.3915635,39.9183919,"{Monday:15:00:0,Tuesday:15:00:0,Wednesday:15:00:0,Thursday:15:00:0,Friday:15:00:0,Saturday:11:02:0,Sunday:11:00:0}",356,Sligo,113 W State St,19063,3.5,84,1
zTh9L6J3fMSJy8ugjZN__g,90.266699,38.5844866,,500,Holy Crepe,,63116,4.5,15,1
O5fOOofCo7aHS7md5x7qdQ,82.53461713,27.98165182,,579,The View at CK's,"Tampa International Airport, 5503 W Spruce St",33607,2.5,12,0
9QBB0TabbEeZq123hcCRA,82.4869215,28.0250303,"{Monday:11:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:023:0,Saturday:11:023:0,Sunday:12:019:0}",579,Omi's Grill,2630 W Waters Ave,33614,4,20,1
W8veVYMZidtykCpFozGDYA,116.243103,43.610862,"{Monday:9:021:0,Tuesday:9:021:0,Wednesday:9:021:0,Thursday:9:021:0,Friday:9:021:0,Saturday:9:021:0,Sunday:9:021:0}",54,Food Land Market,710 N Orchard St,83706,5,29,1
OLv_9dEcUGLq6AasZuloQw,110.9436316,32.2537789,"{Monday:0:00:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0,Sunday:11:017:0}",606,Frankie's South Philadelphia Cheesesteak,2574 N Campbell Ave,85719,4.5,421,0
1O3049ULgo1MxmR_w95Tw,82.445867,27.948921,"{Monday:7:016:30,Tuesday:7:016:30,Wednesday:7:016:30,Thursday:7:016:30,Friday:7:019:0,Saturday:7:019:0,Sunday:8:016:0}",579,Milkin It,"1000 Channelside Dr, Ste A1",33602,4.5,25,1
RtAoOM6aWYR3gW4ScWDd4g,86.1579197,39.65459801,"{Monday:10:021:0,Tuesday:10:021:0,Wednesday:10:021:0,Thursday:10:021:0,Friday:10:021:0,Saturday:10:021:0,Sunday:11:021:0}",272,Dairy Queen,7639 S Meridian,46217,4.5,10,1
h6gEB2JmquKkuirJnrHk3g,86.63568106,36.30436701,"{Monday:17:021:0,Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:021:0,Saturday:17:021:0}",252,Cafe Rakka,"71 New Shackle Island Rd, Ste A",37075,4.5,335,1
uXe4MJbS9h_JT6AdZYIcdA,75.42777635,39.85626272,"{Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0}",14,Plum Caterers,4405 Pennell Rd,19014,4,12,1
RnlnzgU4VrA52PfMdXkTQ,113.4074163,53.5975343,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",163,Oodle Noodle,4272 137 Avenue,T5Y 2Z2,3,14,1
u4t_QpVn8f3s_CwCOay5jg,113.6095004,53.4360435,"{Monday:0:00:0,Tuesday:16:022:0,Wednesday:16:022:0,Thursday:16:022:0,Friday:16:00:0,Saturday:16:022:0,Sunday:16:022:0}",163,The Keg Steakhouse + Bar  Windermere,6320 Currents Dr Nw,T6W 0L8,4,25,1
MPmWHn3Qj3qvnZgSByJEhw,82.6553311,27.78957,"{Monday:5:3015:0,Tuesday:5:3015:0,Wednesday:5:3020:0,Thursday:5:3020:0,Friday:5:3020:0,Saturday:5:3020:0,Sunday:5:3015:0}",502,El Tenampa Mexican Restaurant,1800 16th St N,33704,3.5,26,1
MNRGrA2vNcM6dTMAp0gi8Q,82.658127,28.037673,"{Monday:15:023:0,Tuesday:15:023:0,Wednesday:15:023:0,Thursday:15:023:0,Friday:12:01:0,Saturday:12:01:0,Sunday:12:023:0}",423,The Brass Tap,"4011 Tampa Rd, Ste 8",34677,3,57,0
xWqrZGHXTNZVgQkJiZnoEQ,86.67822921,36.46843231,"{Monday:5:021:0,Tuesday:5:021:0,Wednesday:5:021:0,Thursday:5:021:0,Friday:5:021:0,Saturday:5:021:0,Sunday:6:021:0}",662,Hardee's,501 Hester Dr,37188,3,6,1
phOMjZapbTGkNStllxuA0A,86.1729126,39.77961731,"{Monday:11:021:30,Tuesday:11:021:30,Wednesday:11:021:30,Thursday:11:021:30,Friday:11:021:30,Saturday:11:021:30,Sunday:11:021:30}",272,Delhi Palace,901B Indiana Ave,46202,4,131,1
hjts5IAFBjhNIeJuyU8ZQ,116.3633899,43.6199003,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",363,Louie's Pizza and Italian Restaurant,2500 E Fairview Ave,83642,3.5,147,1
OdEQtafjhotw1E1Kn8RqaQ,113.5055746,53.56526227,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:9:3018:30,Sunday:11:017:0}",163,Sushi Shop Kingsway Garden Mall,"109 St NW & Princess Elizabeth Ave NW, Unit 427",T5G 3A6,3.5,12,0
WedN6XRzAZiVJe3gyv0tRg,82.73475341,28.01637755,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:15:02:0,Saturday:11:02:0,Sunday:11:02:0}",111,Shell Shack  Clearwater,"27001 US Hwy 19 N, Ste 1140",33761,3.5,35,0
BGFOFCbwdzVRlEc_eUmJgg,86.6026487,36.1733093,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:30,Saturday:11:022:30,Sunday:12:022:0}",253,No 1 Chinese Restaurant,"5751 Old Hickory Blvd, Ste 109",37076,3,48,1
eWRinUGra5YZGLrCncwkfA,90.182519,38.9249868,,5,Jimmy John's,92 Northport Dr,62002,3.5,10,0
Ac0W0fBY0WRQ8LqdCRXUAQ,90.3054096,38.5904184,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:0,Saturday:10:3022:0,Sunday:10:3022:0}",557,Lion's Choice,6630 Chippewa St,63109,4,40,1
JIf1gHuAp_abYX7i1b2Yw,119.8088759,39.5272895,"{Monday:12:022:0,Tuesday:12:022:0,Wednesday:12:022:0,Thursday:12:022:0,Friday:12:00:0,Saturday:12:00:0,Sunday:10:020:0}",474,Mellow Fellow,300 E 2nd St,89501,4,285,1
xWDsUSZ7P0yjTCJWYIZdmg,82.3163852,27.9215486,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",59,Latin Bowl RestaurantBrandon,1955 W Lumsden Rd,33511,5,31,1
82_lGisVlstS_ojKZw9qNw,90.130478,29.947222,"{Tuesday:10:016:0,Wednesday:10:016:0,Thursday:17:3020:0,Friday:17:3020:0,Saturday:17:3020:0}",399,CIBO,"1114 S Carrolton Ave, Ste A",70118,5,132,1
zswpwCnVxKp3JZnGlTlDQ,74.815413,39.877619,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:00:0,Saturday:11:00:0,Sunday:10:021:0}",355,Jackson Stokes,413 Stokes Rd,8055,2.5,33,1
Tpc9OGNmHSGzxa5RT4IDA,90.07497122,29.95357257,"{Monday:8:019:0,Tuesday:8:019:0,Wednesday:8:019:0,Thursday:8:019:0,Friday:8:019:0,Saturday:8:019:0,Sunday:8:019:0}",399,Edison’s Espresso & Tea Bar,234 Loyola Ave,70112,3.5,15,1
mJyNbjEdlv_KHBbpim0gQg,75.2154159,39.9559957,"{Monday:12:00:0,Tuesday:12:00:0,Wednesday:12:00:0,Thursday:12:00:0,Friday:12:01:0,Saturday:12:01:0,Sunday:13:00:0}",445,China House,4653 Walnut St,19139,3,21,0
LsEUy6GZ6hCLnKzLGn_Og,75.2344057,39.9963587,,445,Cosi,2461 N 54th St,19131,3,5,0
Z4ERIzhdyduAew1O5KUvXw,74.93831579,40.22947442,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:022:30,Sunday:11:021:0}",407,Meglio Pizzeria,3 N Sycamore St,18940,3.5,105,1
pxdliCtWkCuXW9uHYk8Y9w,75.1590984,39.9531593,"{Monday:8:018:0,Tuesday:8:018:0,Wednesday:8:018:0,Thursday:8:018:0,Friday:8:018:0,Saturday:8:018:0}",445,Glick’s Rib Shack,51 N 12th St,19107,4.5,73,1
w0r9F1XsPwQd4hDEAgg,113.4160167,53.3538775,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:02:0,Saturday:11:02:0,Sunday:12:02:0}",27,Twin Dragon Restaurant,5003 52nd Avenue,T4X 1E5,3,5,1
W5bx6PacwlKhEDP_M9jUmA,86.74678221,36.11485055,"{Monday:6:3017:0,Tuesday:6:3017:0,Wednesday:6:3017:0,Thursday:6:3017:0,Friday:6:3020:0,Saturday:9:020:0}",393,"Flatrock Coffee, Tea & More","2640 Nolensville Pk, Ste C",37211,4.5,64,0
5wZSBLjLt7mSU2j5PMcAHw,82.7411622,28.1458088,"{Monday:9:00:0,Tuesday:9:00:0,Wednesday:9:00:0,Thursday:9:00:0,Friday:9:01:0,Saturday:9:01:0,Sunday:9:00:0}",580,Wendy's,912 E. Tarpon Ave,34689,2,28,1
gCF0QQWzI9lDouhLfTbYCA,82.6807458,27.7896783,"{Tuesday:17:019:30,Wednesday:11:017:0}",282,MudMan Food Truck,,59901,5,6,0
jf4DzCL_5rhJtnQ6nsXgA,90.25318951,38.62765409,"{Wednesday:15:022:0,Thursday:15:022:0,Friday:15:022:0,Saturday:15:022:0}",557,Pie Guy Pizza,4189 Manchester Ave,63110,4.5,101,1
PA09xyvqQszO49ySccIDw,82.244292,28.0256858,"{Monday:10:3021:0,Tuesday:10:3021:0,Wednesday:10:3021:0,Thursday:10:3021:0,Friday:10:3021:0,Saturday:10:3021:0}",139,Dover Food and Grocery,12904 Gore Rd,33527,4.5,5,0
P0eV29feVT96ru2RYonO9Q,82.680083,27.795807,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:023:0,Saturday:17:023:0,Sunday:17:021:30}",559,Texas Cattle Co,2600 34th St N,33713,3.5,207,0
pP5IoCQ06QXCadQebHCIzg,90.2174868,38.5993681,"{Monday:16:01:0,Tuesday:16:01:0,Wednesday:16:01:0,Thursday:16:01:0,Friday:16:01:0,Saturday:16:01:0}",500,Venice Cafe,1903 Pestalozzi St,63118,4.5,167,1
dqyijU3ditWPJKxPgR3qAQ,116.2695546,43.5897931,"{Monday:6:022:0,Tuesday:6:022:0,Wednesday:6:022:0,Thursday:6:022:0,Friday:6:022:0,Saturday:6:022:0,Sunday:6:020:0}",54,Eddie's Restaurant,7067 W Overland Rd,83709,4,89,1
h8DRAFB3jxYSyPoQUC2qmA,90.43290796,38.75508363,"{Monday:0:00:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:021:0,Saturday:17:021:0,Sunday:17:021:0}",65,Esther’s Persian Cafe,12466 St Charles Rock Rd,63044,5,22,1
l8yqThofpWGUs6lxOeIdOA,110.8669802,32.222102,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:30,Saturday:11:021:30,Sunday:12:020:30}",606,Shish Kebab House of Tucson,"5855 E Broadway Blvd, Ste 118",85711,4,248,1
szamoM9NWmqMgNmhCIWztQ,89.97699335,38.69137398,"{Monday:5:023:0,Tuesday:5:023:0,Wednesday:5:023:0,Thursday:5:023:0,Friday:5:00:0,Saturday:5:00:0,Sunday:5:023:0}",119,McDonald's,503 Belt Line Rd,62234,2,6,1
ETsHfis7Dm932TS0dRjcoQ,90.2926469,38.6287335,"{Monday:0:00:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:022:0,Saturday:17:022:0,Sunday:10:014:0}",557,Stone Turtle,6335 Clayton Ave,63139,4,256,1
JY67a4JMXdJvzjc6_Bz5lQ,90.51500951,38.62365575,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:021:0}",103,Mike Duffy's Pub & Grill,1024 Schnucks Wodsmll Plz,63017,3.5,63,1
qaOWdokMRlgYioP3sh8Qxw,75.22050904,40.02409161,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0}",336,Riverside Pizza,4217 Main St,19127,4.5,86,1
wm5mQ4cSpvko9WlCq07RFw,75.305226,40.073382,"{Monday:0:00:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3023:0,Saturday:10:3023:0,Sunday:10:3021:45}",125,El Limon,103 Spring Mill Ave,19428,4.5,1001,1
UIzaUKz90UWNHi0vLk5VwQ,75.096429,40.016768,"{Monday:7:023:0,Tuesday:7:023:0,Wednesday:7:023:0,Thursday:7:023:0,Friday:7:023:0,Saturday:7:023:0,Sunday:7:023:0}",445,Popeyes Louisiana Kitchen,4501 Castor Ave,19124,2,5,1
nQeu2F4xOiKoXIp9engUw,86.7905974,36.1785965,"{Monday:0:00:0,Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:022:0,Saturday:17:022:0,Sunday:17:021:0}",393,5th & Taylor,1411 5th Ave N,37208,4.5,1088,1
UnpI0GPdaHPeUlb9x9BaEA,82.7440222,27.8387636,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:03:0,Saturday:11:03:0,Sunday:11:02:0}",452,Nickel City Sushi & Sports Bar,7658 Park Blvd N,33781,3.5,65,1
m6b9k9LXrFEmTX6fCV0MA,75.2928604,40.2466815,"{Monday:10:300:0,Tuesday:10:300:0,Wednesday:10:300:0,Thursday:10:300:0,Friday:10:301:0,Saturday:10:301:0,Sunday:10:300:0}",306,Domino's Pizza,804 W Main St,19446,2.5,8,1
t4Pg_wMVSDplEpbnVZtLw,86.3731626,39.6742771,"{Monday:0:00:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:00:0,Saturday:11:00:0,Sunday:11:022:0}",458,Black Swan Brewpub,2067 E Hadley Rd,46168,3.5,321,0
90G4n3nTYyRtQSkVwc_wNw,82.18697158,28.24066872,"{Tuesday:16:023:0,Wednesday:16:023:0,Thursday:16:023:0,Friday:16:023:0,Saturday:16:023:0,Sunday:16:023:0}",689,Frankie Lane’s Steakhouse,5727 6th St,33542,3,7,0
EjtgDTFDBsKma3Pib8xuVA,82.5032556,28.1288583,"{Monday:10:00:0,Tuesday:10:00:0,Wednesday:10:00:0,Thursday:10:00:0,Friday:10:01:0,Saturday:10:01:0,Sunday:10:00:0}",329,Domino's Pizza,17804 N Dale Mabry Hwy,33548,3,18,1
56pLT7QeoPsnpKRw_dtaXg,82.8229447,27.9664625,"{Monday:12:022:0,Tuesday:12:022:0,Wednesday:12:022:0,Thursday:12:022:0,Friday:12:023:0,Saturday:12:023:0,Sunday:12:022:0}",111,Bumpa's Seafood,752 South Gulfview Blvd,33767,3.5,206,0
vqQQtSUxAnoD6q0KbkmNcA,75.2141076,40.2786921,"{Monday:10:3021:0,Tuesday:10:3021:0,Wednesday:10:3021:0,Thursday:10:3021:0,Friday:10:3021:0,Saturday:10:3021:0,Sunday:11:020:0}",94,Main Street Pizzeria & Grill,290 W Butler Ave,18914,3.5,10,1
jDbcGVldcTiRlKXtcM0qZw,113.6062743,53.4352353,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",163,OPA! of Greece Currents of Windermere,5362 Windemere Boulevard NW,T6W,4,12,1
Kg73gCEpsFAq_ANau3Gbdw,113.580308,53.57003315,"{Monday:7:3022:0,Tuesday:7:3022:0,Wednesday:7:3022:0,Thursday:7:3022:0,Friday:7:3023:0,Saturday:10:023:0,Sunday:14:022:0}",163,Smilies,15003 118 Ave,T5V 1H9,3.5,5,1
VSIw36sARFO8EszVJpaYQ,113.4869246,53.5417024,"{Monday:11:00:0,Tuesday:11:00:0,Wednesday:11:00:0,Thursday:11:00:0,Friday:11:01:0,Saturday:11:01:0}",163,Tavern 1903,9802 Jasper Avenue,T6E 3W3,4,40,0
5SjqmVCqJzvpua12yO3cRw,113.4112447,53.5138848,"{Monday:6:06:0,Tuesday:6:06:0,Wednesday:6:06:0,Thursday:6:06:0,Friday:6:06:0,Saturday:6:06:0,Sunday:6:06:0}",163,Radisson Hotel & Convention Center Edmonton,4520 76th AveNW,T6B 0A5,3,15,1
uRz40doqUJNP5WVsSKLQ,86.280518,39.824026,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",272,McDonald's,6830 W 38th St,46254,1.5,20,1
9AdqkHZTVTwGygpHY8NT3A,86.08042393,39.872879,"{Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0}",272,The Missing Brick,"6404 Rucker Rd, Ste 105",46220,4.5,167,1
GufJXz393fnNpQi_baYNA,82.6387034,27.7560537,"{Monday:8:00:0,Tuesday:8:00:0,Wednesday:8:00:0,Thursday:8:00:0,Friday:8:01:0,Saturday:8:01:0,Sunday:8:00:0}",502,Taco Bell,1495 4th Street South,33701,1.5,23,1
zVUgD30JzlxUke3IHTlGTg,90.07627443,29.9756175,"{Wednesday:8:014:0,Thursday:8:014:0,Friday:8:014:0,Saturday:8:014:0,Sunday:8:014:0}",399,Leo’s Bread,2438 Bell St,70119,4.5,11,1
FcZxIZcFyJFDny8J83KzCw,75.237447,40.062785,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:020:30}",445,Andorra Ping Pong,8500 Henry Ave,19128,4,121,1
XL0HFkCnXNMmT13gxOVYw,110.9208593,32.2479302,,606,Hellfire Pizza,,85716,4.5,18,1
XRTd7lNHKKioXI1A9Qls0w,110.9752104,32.3172114,"{Monday:10:02:0,Tuesday:10:02:0,Wednesday:10:02:0,Thursday:10:02:0,Friday:10:02:0,Saturday:10:02:0,Sunday:10:02:0}",606,Putney's Pitstop Sports Bar and Grill,6090 N Oracle Rd,85704,3.5,104,1
9aTiHeFSRH7KPbfREe_Dg,90.14085779,38.91488218,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:0,Saturday:10:3022:0,Sunday:10:3022:0}",5,KFC,2994 Homer Adams Pkwy,62002,1.5,7,1
AonZMJQTTYWwANfLAyS8g,82.2726148,27.8545028,"{Monday:11:019:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:019:0,Saturday:11:017:0}",482,Papi's Cuban Kitchen,13206 Boyette Rd,33569,4,25,0
KyPf1LbYfhZrRJsHo0UzAA,90.2009078,38.6097014,"{Tuesday:15:00:0,Wednesday:15:00:0,Thursday:15:00:0,Friday:15:01:0,Saturday:12:01:0,Sunday:12:020:0}",500,Woodies,706 Lafayette,63104,3,8,0
q5xiCoQR8yKC0hOAq2xw0w,86.1431872,39.8725934,"{Monday:2:017:30,Tuesday:2:017:30,Wednesday:2:017:30,Thursday:2:017:30,Friday:2:017:30,Saturday:2:017:30,Sunday:2:017:30}",272,Greek's Pizzeria,6336 Guilford Ave,46220,3.5,21,0
7jnoBeCIbFs_Zmx3GYZ5fw,74.9860591,39.8515398,"{Monday:7:021:0,Tuesday:7:021:0,Wednesday:7:021:0,Thursday:7:021:0,Friday:7:021:0,Saturday:7:021:0,Sunday:7:021:0}",630,Panera Bread,"1200 White Horse Rd, Ste 3",8043,3,62,1
6kxORai5_9FovcXsfW0Q1g,90.332907,38.61784,"{Monday:0:00:0,Tuesday:11:020:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",344,Red Lobster,2381 Maplewood Commons Dr,63143,2.5,85,1
agO0uoHBr4kBPSsZf1SCIA,90.4058179,38.5825304,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:022:0}",291,Mission Taco Joint  Kirkwood,105 E Jefferson Ave,63122,3.5,48,1
4cW2xR0QgsGHliDXbDj1g,110.962788,32.1374266,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",606,Deliciocho,6308 S Nogales Hwy,85706,3.5,6,1
uWHPd11jHXyR1Mu0LI725w,75.1565902,40.0978,"{Monday:4:023:0,Tuesday:4:023:0,Wednesday:4:023:0,Thursday:4:023:0,Friday:4:023:0,Saturday:4:023:0,Sunday:4:021:0}",218,Dunkin',230 S Easton Rd,19038,1.5,19,1
ebuycCvuqc3kn4wSBBOxVQ,75.1399899,39.9665611,"{Monday:10:019:0,Tuesday:10:019:0,Wednesday:10:019:0,Thursday:10:019:0,Friday:10:019:0,Saturday:10:019:0,Sunday:11:017:0}",445,The Piazza,1001 N 2nd St,19123,3.5,126,1
R8BPswyG5vwACcRjszeRrw,90.198986,38.629446,"{Monday:0:00:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:023:0,Saturday:17:023:0}",500,Alumni Saint Louis,200 N 13th St,63103,4,103,0
9shXDmiEvRLgD93R6KlPNA,75.53433708,40.13227569,"{Monday:5:300:0,Tuesday:5:300:0,Wednesday:5:300:0,Thursday:5:300:0,Friday:5:301:0,Saturday:5:301:0,Sunday:5:300:0}",447,McDonald's,651 Nut Rd,19460,2,31,1
sJaTVyQvpQb2oEYhKWEQRg,90.28492245,38.79263111,"{Monday:11:01:0,Tuesday:11:016:0,Wednesday:11:01:0,Thursday:11:01:0,Friday:11:01:0,Saturday:11:01:0,Sunday:12:00:0}",189,St Louis Happy Hour Bar & Grill,12948 New Halls Ferry Rd,63033,4.5,12,1
bjGChBnDg3QsVKFDWzoAA,86.0468273,39.8916785,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:02:0,Saturday:12:02:0,Sunday:12:02:0}",272,Northside Bar & Grill,7526 N Shadeland Ave,46250,3,13,1
